transaction_id,store_id,cashier_id,product_id,product_category,unit_price,quantity,transaction_time,customer_age,loyalty_member,payment_method,discount,total_amount
T105988,S46,C216,P609,Snacks,8.37,2,2025-01-22 22:44:39.378413,38,No,Credit Card,6.07,15.72
T105989,S48,C419,P512,Household,324.57,2,2025-07-09 08:08:38.780227,57,Yes,Mobile Wallet,7.9,597.86
T105990,S29,C240,P47,Household,203.44,5,2024-06-26 05:36:18.406189,64,No,Debit Card,11.83,896.87
T105991,S31,C427,P861,Beverages,51.05,7,2023-10-11 13:56:32.165993,30,Yes,Credit Card,9.64,322.9
T105992,S19,C103,P278,Electronics,15.48,8,2024-10-19 20:35:26.033218,29,No,Debit Card,14.95,105.33
T105993,S13,C201,P503,Clothing,43.76,4,2025-08-24 19:36:21.628301,36,Yes,Debit Card,7.2,162.44
T105994,S50,C417,P825,Personal Care,140.35,2,2024-02-26 20:10:29.573511,42,No,Debit Card,23.34,215.18
T105995,S1,C150,P701,Household,413.8,7,2024-11-03 14:55:35.990399,24,Yes,Credit Card,16.42,2420.98
T105996,S35,C196,P681,Beverages,414.02,4,2025-05-05 09:14:10.982724,75,No,Mobile Wallet,8.81,1510.18
T105997,S31,C436,P672,Grocery,304.86,8,2024-04-15 06:27:29.488901,72,No,Credit Card,4.91,2319.13
T105998,S28,C469,P467,Grocery,332.05,7,2023-12-25 18:01:22.541151,37,Yes,UPI,19.23,1877.38
T105999,S31,C3,P958,Personal Care,210.46,4,2023-11-04 00:31:03.739940,57,No,UPI,20.66,667.92
T106000,S23,C438,P737,Snacks,198.92,10,2025-07-23 00:07:55.312119,63,Yes,Debit Card,5.89,1872.04
T106001,S23,C313,P320,Clothing,24.77,8,2025-07-15 21:27:12.048536,59,No,Credit Card,27.2,144.26
T106002,S38,C448,P320,Personal Care,144.44,9,2024-12-25 10:16:24.475177,72,Yes,Debit Card,15.44,1099.25
T106003,S5,C473,P682,Grocery,324.57,2,2023-12-07 02:05:10.287527,16,Yes,UPI,20.14,518.4
T106004,S40,C451,P15,Household,118.49,2,2025-08-04 10:34:29.585666,63,No,Credit Card,23.81,180.56
T106005,S22,C110,P61,Beverages,152.6,8,2024-03-22 22:23:59.989265,21,Yes,Debit Card,2.31,1192.6
T106006,S28,C179,P366,Clothing,35.49,7,2023-12-14 04:52:52.630027,66,No,Cash,0.73,246.62
T106007,S26,C386,P264,Electronics,20.24,3,2024-03-14 11:04:45.180609,37,No,Cash,18.39,49.55
T106008,S17,C358,P150,Household,445.62,8,2024-12-06 04:25:03.005424,73,No,UPI,5.01,3386.36
T106009,S14,C464,P832,Grocery,10.57,7,2025-03-04 04:50:41.786601,45,No,Credit Card,9.14,67.23
T106010,S21,C396,P614,Personal Care,24.14,3,2025-06-27 23:35:22.372873,32,No,Credit Card,26.4,53.3
T106011,S30,C33,P825,Beverages,414.57,7,2025-01-10 10:19:44.596379,26,No,Cash,17.96,2380.79
T106012,S44,C235,P114,Snacks,114.4,4,2025-03-09 06:21:24.995748,67,No,UPI,5.02,434.63
T106013,S33,C44,P590,Grocery,167.5,8,2024-11-04 12:50:30.933823,21,No,Cash,21.83,1047.48
T106014,S33,C221,P845,Snacks,123.55,7,2023-09-25 02:10:22.794140,67,Yes,UPI,16.98,718.0
T106015,S36,C20,P202,Personal Care,338.76,1,2024-12-01 23:49:25.131529,49,Yes,Cash,15.63,285.81
T106016,S46,C174,P710,Grocery,438.7,10,2024-04-29 15:04:32.613949,70,Yes,Debit Card,10.41,3930.31
T106017,S26,C262,P198,Beverages,310.1,6,2024-03-27 07:21:28.739700,36,Yes,Credit Card,24.78,1399.54
T106018,S9,C388,P158,Electronics,307.76,1,2025-02-07 23:51:19.577210,44,No,Debit Card,18.82,249.84
T106019,S15,C370,P64,Personal Care,326.34,8,2025-07-15 05:08:49.999533,33,Yes,Mobile Wallet,28.26,1872.93
T106020,S31,C10,P292,Grocery,178.81,5,2024-12-22 19:06:50.944432,24,No,UPI,3.15,865.89
T106021,S13,C112,P508,Clothing,304.29,5,2025-03-04 04:50:37.101411,52,Yes,Mobile Wallet,25.72,1130.13
T106022,S30,C84,P917,Snacks,369.13,2,2023-11-21 06:43:47.348789,67,Yes,Cash,4.01,708.66
T106023,S37,C301,P361,Personal Care,312.94,5,2025-06-03 13:46:21.618555,20,No,Credit Card,26.44,1150.99
T106024,S6,C322,P993,Beverages,394.93,1,2024-01-18 19:10:01.204288,36,No,Mobile Wallet,21.05,311.8
T106025,S6,C4,P378,Electronics,391.28,6,2024-07-09 19:40:38.023565,39,No,Mobile Wallet,22.36,1822.74
T106026,S7,C302,P143,Beverages,51.64,1,2025-09-05 17:12:49.718789,17,No,Mobile Wallet,13.88,44.47
T106027,S31,C57,P401,Beverages,338.88,4,2025-06-10 22:22:00.870123,32,Yes,Mobile Wallet,17.73,1115.19
T106028,S48,C336,P826,Household,476.8,1,2024-09-09 10:39:07.171638,23,Yes,Credit Card,11.81,420.49
T106029,S11,C271,P220,Beverages,376.66,3,2024-01-14 22:14:41.410576,73,Yes,Cash,17.7,929.97
T106030,S42,C164,P882,Personal Care,4.54,8,2025-05-19 03:06:01.942038,59,No,Credit Card,28.39,26.01
T106031,S16,C9,P365,Grocery,451.93,10,2024-05-28 07:19:23.607654,48,Yes,Debit Card,27.12,3293.67
T106032,S8,C470,P559,Grocery,271.79,4,2025-04-14 20:12:51.851371,25,No,Debit Card,10.52,972.79
T106033,S19,C387,P966,Electronics,312.13,3,2024-08-21 05:10:38.117946,27,No,Debit Card,15.12,794.81
T106034,S45,C438,P214,Beverages,316.24,9,2024-03-15 22:39:36.471270,35,No,Cash,27.53,2062.61
T106035,S26,C441,P27,Electronics,457.78,6,2025-09-06 08:40:55.401204,66,No,Credit Card,25.48,2046.83
T106036,S15,C48,P283,Electronics,84.59,8,2025-02-11 15:21:27.959547,72,Yes,Cash,18.21,553.49
T106037,S43,C19,P3,Beverages,470.63,8,2023-12-18 07:35:26.581543,48,Yes,Mobile Wallet,23.91,2864.82
T106038,S9,C285,P388,Snacks,224.05,6,2024-01-19 22:40:59.614397,16,Yes,Credit Card,8.25,1233.4
T106039,S28,C422,P756,Snacks,293.34,2,2024-03-06 18:13:55.585128,21,No,Cash,3.75,564.68
T106040,S22,C182,P269,Snacks,450.38,2,2025-01-13 04:32:37.113044,47,Yes,Debit Card,17.57,742.5
T106041,S50,C391,P935,Personal Care,490.71,10,2025-02-13 02:13:12.605922,68,No,Debit Card,9.63,4434.55
T106042,S34,C233,P325,Snacks,301.3,2,2024-12-06 11:31:12.575606,74,No,UPI,13.42,521.73
T106043,S13,C307,P388,Household,26.17,7,2024-04-18 17:41:47.457191,22,No,Cash,13.37,158.7
T106044,S32,C230,P94,Electronics,183.14,5,2024-07-26 08:26:47.311480,20,Yes,UPI,7.09,850.78
T106045,S38,C69,P653,Beverages,218.1,7,2025-05-27 16:48:52.826038,19,Yes,Credit Card,15.64,1287.92
T106046,S15,C98,P857,Personal Care,343.66,6,2024-08-01 12:24:08.576817,36,Yes,UPI,15.76,1737.0
T106047,S6,C257,P21,Grocery,492.92,10,2024-01-01 17:09:15.359641,49,No,Debit Card,16.89,4096.66
T106048,S37,C329,P824,Clothing,326.27,9,2024-10-08 19:58:02.673774,58,No,Credit Card,25.64,2183.53
T106049,S19,C358,P233,Grocery,351.45,5,2024-09-28 21:00:47.129278,71,Yes,UPI,7.04,1633.54
T106050,S28,C21,P185,Grocery,266.7,10,2024-11-17 22:39:12.049991,72,Yes,Mobile Wallet,2.91,2589.39
T106051,S14,C210,P878,Beverages,179.8,1,2025-06-03 14:19:56.160764,64,Yes,Debit Card,27.82,129.78
T106052,S25,C388,P444,Grocery,106.43,9,2023-11-13 06:44:37.827867,30,Yes,Mobile Wallet,7.15,889.38
T106053,S31,C10,P643,Personal Care,37.22,10,2024-01-08 11:45:11.415044,30,Yes,Cash,17.72,306.25
T106054,S9,C5,P104,Grocery,177.68,7,2024-01-01 23:38:03.746091,71,Yes,Cash,21.64,974.61
T106055,S4,C448,P100,Snacks,471.73,6,2025-06-20 14:51:55.716979,65,No,Debit Card,17.27,2341.57
T106056,S27,C136,P926,Personal Care,93.47,2,2025-08-20 00:47:42.496740,30,Yes,UPI,22.33,145.2
T106057,S1,C229,P893,Beverages,33.33,4,2024-05-06 03:06:25.541223,22,Yes,Debit Card,4.31,127.57
T106058,S14,C161,P502,Household,30.35,5,2024-05-11 00:24:45.027715,36,Yes,UPI,9.49,137.35
T106059,S47,C349,P642,Personal Care,316.07,1,2025-06-23 23:15:40.087916,35,Yes,Cash,23.01,243.34
T106060,S39,C459,P281,Beverages,474.19,2,2024-10-30 21:17:22.377978,58,Yes,Credit Card,24.64,714.7
T106061,S40,C241,P848,Personal Care,352.62,8,2025-04-03 12:21:10.016531,60,No,Credit Card,25.23,2109.23
T106062,S18,C453,P436,Household,176.37,2,2024-05-26 00:31:53.617150,32,Yes,UPI,21.15,278.14
T106063,S34,C177,P509,Clothing,456.53,9,2024-10-03 16:25:36.709456,30,Yes,UPI,25.49,3061.44
T106064,S43,C405,P536,Clothing,283.39,6,2024-07-26 06:47:57.529859,74,Yes,Cash,27.35,1235.3
T106065,S14,C453,P519,Personal Care,439.6,4,2025-06-29 21:15:42.692091,72,No,UPI,11.21,1561.28
T106066,S15,C84,P512,Snacks,347.62,9,2025-07-12 08:10:41.825779,38,No,Credit Card,12.76,2729.37
T106067,S3,C201,P427,Beverages,475.0,8,2025-03-13 10:59:36.488729,69,Yes,Debit Card,14.8,3237.6
T106068,S8,C36,P98,Electronics,261.98,2,2024-08-03 10:24:44.244780,75,No,Mobile Wallet,27.59,379.4
T106069,S16,C287,P114,Personal Care,446.52,6,2024-07-13 18:50:01.300179,59,Yes,Debit Card,29.91,1877.8
T106070,S28,C255,P526,Personal Care,125.17,1,2024-03-23 15:59:51.927615,58,Yes,Debit Card,10.16,112.45
T106071,S22,C300,P816,Grocery,307.23,3,2024-09-21 17:46:16.698442,70,No,Debit Card,21.94,719.47
T106072,S30,C279,P616,Clothing,320.3,4,2024-05-05 09:53:25.030099,74,No,UPI,21.88,1000.87
T106073,S11,C66,P264,Household,43.7,8,2025-04-20 04:34:01.419365,24,No,Mobile Wallet,22.85,269.72
T106074,S27,C214,P256,Personal Care,254.6,1,2025-01-06 17:30:07.057898,33,Yes,Cash,21.37,200.19
T106075,S27,C122,P707,Household,432.33,6,2025-03-18 18:22:58.298255,57,Yes,Credit Card,22.04,2022.27
T106076,S12,C159,P152,Household,304.68,3,2024-07-24 14:19:35.703042,45,No,UPI,5.48,863.95
T106077,S44,C248,P269,Personal Care,488.46,10,2023-10-05 07:35:45.507739,65,Yes,UPI,10.31,4381.0
T106078,S26,C16,P652,Household,475.19,3,2023-10-24 22:50:19.595509,47,Yes,Debit Card,16.23,1194.2
T106079,S43,C223,P219,Clothing,363.15,8,2025-02-08 23:19:56.698280,20,No,Mobile Wallet,22.29,2257.63
T106080,S36,C166,P163,Beverages,116.53,2,2025-08-06 20:05:44.265423,44,Yes,Credit Card,19.65,187.26
T106081,S39,C368,P372,Clothing,126.43,6,2024-06-25 10:13:01.142371,53,Yes,Cash,18.45,618.62
T106082,S9,C370,P538,Clothing,196.27,4,2025-06-06 00:34:59.596838,46,Yes,Mobile Wallet,12.62,686.0
T106083,S8,C159,P991,Personal Care,341.45,5,2023-10-09 13:25:44.034244,38,Yes,Cash,12.86,1487.7
T106084,S45,C171,P2,Clothing,356.48,5,2023-12-30 22:42:18.310526,56,No,Credit Card,1.74,1751.39
T106085,S11,C186,P176,Clothing,146.57,9,2024-05-12 09:21:32.877895,23,Yes,Debit Card,22.31,1024.83
T106086,S41,C258,P580,Household,367.32,10,2024-07-04 15:30:37.115230,56,Yes,Credit Card,22.15,2859.59
T106087,S13,C490,P284,Electronics,147.28,10,2024-10-28 20:36:53.639663,32,Yes,Mobile Wallet,21.36,1158.21
T106088,S26,C409,P620,Snacks,394.19,8,2023-10-30 16:10:45.379634,56,No,Debit Card,13.4,2730.95
T106089,S4,C434,P297,Beverages,406.52,5,2025-03-25 01:30:45.556534,19,No,Credit Card,24.38,1537.05
T106090,S46,C119,P543,Grocery,193.74,8,2024-04-04 09:58:52.534648,41,Yes,Mobile Wallet,5.1,1470.87
T106091,S41,C474,P815,Beverages,481.67,7,2024-01-13 07:18:12.783333,16,No,Mobile Wallet,27.64,2439.75
T106092,S10,C377,P180,Personal Care,301.47,1,2025-01-27 23:20:24.991232,39,Yes,Credit Card,2.35,294.39
T106093,S4,C186,P183,Beverages,457.57,2,2024-07-04 10:26:27.660215,49,Yes,Cash,23.4,701.0
T106094,S37,C98,P308,Clothing,40.52,7,2024-03-29 08:25:37.447191,37,No,Debit Card,27.56,205.47
T106095,S32,C38,P733,Household,187.78,1,2025-05-13 02:41:26.463609,32,Yes,Mobile Wallet,19.84,150.52
T106096,S20,C352,P947,Electronics,38.76,7,2023-09-28 19:06:15.048019,56,Yes,Credit Card,11.42,240.34
T106097,S17,C75,P654,Grocery,461.08,3,2025-07-22 07:40:38.557796,23,No,Mobile Wallet,3.94,1328.74
T106098,S3,C445,P423,Grocery,15.4,1,2024-03-28 22:10:35.723302,73,Yes,Mobile Wallet,21.36,12.11
T106099,S4,C426,P400,Electronics,184.94,1,2025-08-31 13:04:01.923400,65,Yes,Mobile Wallet,22.26,143.77
T106100,S3,C170,P77,Beverages,82.96,2,2024-01-23 12:26:55.327468,19,Yes,Cash,27.23,120.74
T106101,S24,C160,P202,Beverages,158.0,6,2025-07-30 15:26:36.531154,37,Yes,Credit Card,21.87,740.67
T106102,S13,C239,P78,Grocery,216.63,4,2025-03-22 15:43:05.306971,45,Yes,UPI,28.52,619.39
T106103,S50,C69,P260,Household,418.67,4,2024-05-22 12:27:44.270813,65,No,Cash,5.44,1583.58
T106104,S18,C133,P577,Snacks,16.64,4,2025-08-14 15:59:37.772477,66,Yes,Mobile Wallet,17.8,54.71
T106105,S22,C469,P940,Beverages,328.62,2,2024-02-18 11:09:03.763457,42,Yes,UPI,21.4,516.59
T106106,S26,C449,P430,Household,375.53,5,2024-02-11 08:15:26.407631,21,Yes,Credit Card,28.85,1335.95
T106107,S43,C421,P725,Electronics,421.31,5,2025-09-08 09:20:35.810226,39,Yes,Debit Card,0.1,2104.44
T106108,S2,C163,P590,Clothing,2.08,4,2024-04-05 23:09:38.688560,53,No,UPI,26.58,6.11
T106109,S7,C498,P830,Personal Care,230.39,1,2024-08-04 19:22:53.599308,55,No,Debit Card,9.7,208.04
T106110,S35,C3,P360,Snacks,310.35,6,2024-06-05 16:31:21.047251,51,No,Mobile Wallet,15.65,1570.68
T106111,S11,C290,P307,Household,472.47,5,2025-02-04 07:49:31.160719,33,No,Credit Card,2.43,2304.94
T106112,S8,C351,P730,Beverages,198.54,5,2023-09-28 02:23:18.343746,32,No,Cash,22.33,771.03
T106113,S27,C36,P860,Electronics,231.43,8,2024-06-12 17:54:41.594140,37,No,Cash,4.66,1765.16
T106114,S29,C257,P894,Snacks,201.64,3,2024-12-07 23:09:12.166583,47,Yes,Credit Card,14.83,515.21
T106115,S4,C195,P468,Beverages,406.07,9,2024-05-27 16:23:51.005407,43,Yes,Cash,25.16,2735.13
T106116,S25,C145,P261,Clothing,49.21,4,2024-10-15 03:31:44.559282,64,Yes,UPI,28.27,141.19
T106117,S35,C410,P807,Household,51.74,7,2025-07-12 10:04:45.297133,55,Yes,Debit Card,23.5,277.07
T106118,S2,C396,P526,Household,30.39,7,2024-11-18 14:33:40.049067,29,Yes,Cash,19.84,170.52
T106119,S10,C385,P956,Household,163.46,1,2024-02-18 00:00:40.092552,25,Yes,Cash,6.7,152.51
T106120,S50,C462,P805,Personal Care,98.56,6,2024-01-17 17:29:18.576245,18,No,UPI,24.47,446.65
T106121,S27,C389,P458,Household,305.46,6,2024-05-08 07:25:29.911718,27,Yes,Cash,19.01,1484.35
T106122,S42,C101,P32,Household,262.1,1,2023-12-12 02:29:59.526130,74,Yes,Debit Card,8.5,239.82
T106123,S15,C436,P921,Beverages,325.86,10,2024-07-05 12:27:50.239626,59,No,UPI,0.95,3227.64
T106124,S14,C61,P300,Household,488.98,1,2025-03-10 19:43:06.351673,17,Yes,Mobile Wallet,11.48,432.85
T106125,S14,C288,P262,Grocery,408.19,9,2024-06-23 05:56:52.381392,28,No,Credit Card,21.41,2887.17
T106126,S26,C358,P658,Personal Care,422.84,7,2024-04-14 17:00:15.245719,16,No,Credit Card,6.58,2765.12
T106127,S39,C485,P458,Beverages,235.75,6,2024-06-04 17:43:30.849380,24,Yes,Mobile Wallet,2.65,1377.02
T106128,S41,C125,P18,Personal Care,437.53,4,2025-09-07 00:24:31.359438,63,No,Debit Card,15.62,1476.75
T106129,S4,C215,P391,Clothing,135.44,10,2023-11-30 10:51:55.869542,30,Yes,Credit Card,10.31,1214.76
T106130,S23,C8,P124,Electronics,125.22,1,2024-02-16 20:29:54.042256,72,No,Debit Card,1.44,123.42
T106131,S38,C106,P656,Electronics,193.38,2,2024-10-25 00:58:24.617581,64,Yes,UPI,20.84,306.16
T106132,S13,C338,P106,Beverages,214.38,2,2024-02-13 00:44:54.964542,21,No,Debit Card,10.08,385.54
T106133,S25,C14,P174,Clothing,99.38,2,2024-11-26 10:25:44.247685,70,No,Credit Card,1.32,196.14
T106134,S33,C433,P80,Snacks,246.01,9,2024-11-30 09:03:09.376817,68,No,UPI,21.41,1740.05
T106135,S14,C50,P388,Beverages,321.16,3,2024-06-19 01:28:05.329823,19,No,Debit Card,15.1,817.99
T106136,S47,C463,P267,Household,192.6,9,2025-07-31 05:44:55.495122,21,No,UPI,27.62,1254.63
T106137,S2,C181,P795,Beverages,354.11,10,2024-03-09 11:00:59.286941,56,Yes,Cash,9.05,3220.63
T106138,S41,C199,P226,Household,133.47,2,2024-08-03 11:26:11.837904,41,Yes,Mobile Wallet,23.14,205.17
T106139,S38,C452,P649,Beverages,396.1,9,2024-03-10 21:28:46.136759,22,No,Debit Card,17.13,2954.23
T106140,S35,C207,P995,Clothing,92.66,2,2025-08-29 18:50:26.769996,42,Yes,Debit Card,23.2,142.33
T106141,S45,C477,P339,Electronics,378.45,8,2025-02-19 02:04:41.781855,52,Yes,Cash,13.78,2610.4
T106142,S25,C142,P804,Personal Care,203.91,6,2024-08-31 10:34:53.979410,54,Yes,Debit Card,28.55,874.16
T106143,S5,C387,P38,Snacks,250.39,10,2025-04-16 11:57:07.400413,16,Yes,UPI,19.32,2020.15
T106144,S3,C9,P551,Electronics,425.59,2,2024-05-10 00:03:10.211103,43,No,Debit Card,3.25,823.52
T106145,S4,C189,P836,Beverages,363.78,4,2025-02-10 21:44:34.324122,20,No,Cash,19.63,1169.48
T106146,S16,C124,P584,Clothing,308.01,7,2024-01-04 15:00:12.083925,61,No,Credit Card,23.72,1644.65
T106147,S47,C4,P645,Household,79.41,6,2025-06-19 04:20:37.711028,71,No,Debit Card,3.01,462.12
T106148,S25,C7,P415,Personal Care,200.52,9,2023-11-01 10:06:19.846999,28,Yes,Mobile Wallet,1.97,1769.13
T106149,S10,C399,P431,Personal Care,322.92,8,2024-02-15 10:27:03.155088,45,Yes,UPI,22.02,2014.5
T106150,S24,C62,P477,Household,422.84,9,2025-08-21 16:10:25.923442,25,No,Mobile Wallet,18.81,3089.73
T106151,S24,C285,P826,Personal Care,349.58,5,2025-04-14 03:40:18.257516,47,No,UPI,23.48,1337.49
T106152,S32,C383,P254,Electronics,492.07,1,2024-12-15 20:52:17.180965,64,Yes,Cash,10.09,442.42
T106153,S26,C188,P695,Snacks,497.59,2,2024-08-09 07:24:16.079004,52,No,Cash,11.8,877.75
T106154,S18,C367,P581,Household,64.73,7,2024-08-26 18:35:36.237200,27,Yes,Cash,0.76,449.67
T106155,S34,C126,P301,Electronics,387.99,1,2023-10-16 07:23:39.559633,44,Yes,Debit Card,11.73,342.48
T106156,S9,C494,P883,Electronics,303.32,3,2023-11-04 22:33:22.975764,74,No,Mobile Wallet,4.62,867.92
T106157,S5,C184,P208,Grocery,11.69,10,2023-09-22 11:55:03.490355,40,Yes,Credit Card,21.38,91.91
T106158,S25,C469,P116,Electronics,336.81,8,2024-09-07 22:39:18.593624,39,No,Cash,27.33,1958.08
T106159,S46,C430,P554,Snacks,424.21,10,2025-01-05 15:39:44.354354,47,No,Debit Card,13.69,3661.36
T106160,S1,C495,P443,Electronics,84.31,6,2025-04-04 10:34:14.536580,34,No,Credit Card,10.37,453.4
T106161,S39,C448,P678,Grocery,28.77,2,2024-04-20 22:00:34.871125,66,Yes,UPI,23.65,43.93
T106162,S8,C446,P322,Household,347.66,1,2025-04-25 14:37:09.202417,52,Yes,Cash,9.16,315.81
T106163,S17,C93,P946,Grocery,221.85,4,2025-07-05 07:45:17.447672,47,No,Debit Card,6.92,825.99
T106164,S2,C114,P74,Household,334.25,5,2025-07-13 08:43:12.698136,52,No,Credit Card,13.42,1446.97
T106165,S40,C279,P990,Clothing,56.88,2,2025-01-31 13:22:07.196733,73,Yes,UPI,22.54,88.12
T106166,S38,C250,P693,Snacks,269.58,8,2024-06-23 07:29:54.092859,42,No,Credit Card,5.75,2032.63
T106167,S49,C293,P474,Snacks,311.22,5,2025-04-27 13:56:10.360750,32,No,Cash,12.42,1362.83
T106168,S48,C174,P653,Beverages,122.92,9,2024-10-08 20:34:35.055838,63,No,Debit Card,7.32,1025.3
T106169,S8,C85,P960,Electronics,149.64,6,2024-08-26 17:11:55.487538,40,Yes,UPI,21.25,707.05
T106170,S36,C53,P220,Personal Care,267.98,1,2024-06-04 16:21:53.153643,17,No,Mobile Wallet,18.42,218.62
T106171,S17,C80,P437,Clothing,126.63,8,2024-12-08 18:15:03.230047,28,No,Cash,13.45,876.79
T106172,S28,C110,P19,Grocery,435.49,8,2024-07-29 22:48:31.469507,59,Yes,Mobile Wallet,8.27,3195.8
T106173,S48,C341,P331,Grocery,299.94,1,2025-07-27 23:45:31.404194,33,No,Credit Card,10.23,269.26
T106174,S42,C410,P486,Snacks,79.69,9,2024-11-29 20:11:30.839751,44,Yes,Mobile Wallet,6.85,668.08
T106175,S9,C376,P192,Clothing,382.91,9,2025-07-02 01:27:26.669601,68,Yes,Credit Card,9.3,3125.69
T106176,S42,C485,P904,Clothing,306.3,10,2024-11-03 08:32:58.546254,44,Yes,UPI,26.08,2264.17
T106177,S50,C136,P805,Electronics,344.05,7,2024-12-14 03:52:17.677485,22,No,Credit Card,21.89,1881.16
T106178,S10,C304,P692,Grocery,226.8,7,2024-11-30 04:05:39.685852,72,Yes,Credit Card,14.82,1352.32
T106179,S35,C392,P869,Clothing,190.01,5,2024-08-31 16:54:02.377267,37,Yes,UPI,11.42,841.55
T106180,S15,C389,P29,Electronics,52.33,9,2025-04-14 06:47:06.891829,68,No,Mobile Wallet,22.5,365.0
T106181,S28,C470,P648,Grocery,57.59,1,2025-01-29 01:23:09.303481,38,Yes,Debit Card,29.84,40.41
T106182,S11,C467,P907,Snacks,8.85,9,2024-08-21 17:45:03.657286,49,Yes,Cash,27.51,57.74
T106183,S8,C282,P405,Personal Care,11.11,4,2024-10-03 23:01:42.738396,70,Yes,UPI,21.27,34.99
T106184,S38,C2,P912,Household,163.36,2,2023-11-08 19:30:48.752312,50,No,Cash,21.98,254.91
T106185,S9,C492,P484,Personal Care,355.52,5,2025-05-22 02:31:45.349962,28,Yes,Debit Card,6.88,1655.3
T106186,S46,C493,P951,Beverages,209.48,2,2024-07-12 06:33:00.070342,52,Yes,Cash,17.92,343.88
T106187,S50,C472,P745,Grocery,181.04,5,2024-09-16 16:07:31.796193,21,No,UPI,19.21,731.31
T106188,S1,C409,P628,Beverages,109.59,3,2023-10-07 11:23:16.983252,70,Yes,Cash,1.03,325.38
T106189,S47,C284,P359,Snacks,423.01,3,2023-09-20 02:46:45.061779,39,No,UPI,18.87,1029.56
T106190,S42,C282,P307,Clothing,437.41,8,2024-04-23 18:26:47.617658,64,No,Cash,9.14,3179.45
T106191,S14,C252,P313,Snacks,296.37,1,2024-04-16 09:53:08.400907,31,No,Credit Card,2.24,289.73
T106192,S48,C152,P68,Grocery,237.51,3,2025-03-24 01:42:37.340806,32,Yes,Debit Card,8.72,650.4
T106193,S38,C5,P587,Grocery,438.3,3,2024-11-18 04:00:58.870183,66,Yes,Cash,17.74,1081.64
T106194,S37,C245,P675,Clothing,451.63,3,2023-10-19 18:21:39.044624,23,No,Credit Card,21.92,1057.9
T106195,S46,C176,P401,Personal Care,328.79,1,2023-12-04 14:44:44.185664,21,Yes,Credit Card,0.54,327.01
T106196,S30,C350,P207,Clothing,406.84,9,2024-09-14 03:49:22.790974,58,No,Debit Card,6.56,3421.36
T106197,S36,C443,P828,Clothing,62.72,7,2023-11-21 14:12:49.373126,69,No,Cash,11.27,389.56
T106198,S24,C365,P139,Beverages,204.42,8,2024-07-24 16:53:44.488969,41,Yes,Credit Card,0.19,1632.25
T106199,S14,C441,P45,Personal Care,40.57,8,2025-02-11 00:39:37.303015,44,No,Mobile Wallet,28.91,230.73
T106200,S40,C292,P173,Snacks,34.1,5,2024-06-24 21:39:55.330248,16,No,Credit Card,15.56,143.97
T106201,S9,C185,P390,Grocery,346.14,5,2024-08-12 04:10:34.054728,33,Yes,Mobile Wallet,1.85,1698.68
T106202,S40,C414,P762,Electronics,194.19,8,2024-05-20 12:01:34.847834,53,No,Debit Card,0.55,1544.98
T106203,S21,C149,P122,Grocery,56.68,1,2024-06-08 05:41:45.351246,57,Yes,Credit Card,24.04,43.05
T106204,S20,C463,P112,Beverages,87.42,9,2024-07-19 09:00:27.324970,35,No,Debit Card,11.46,696.62
T106205,S49,C12,P17,Beverages,59.31,6,2023-12-31 11:43:00.645579,71,No,UPI,22.58,275.51
T106206,S4,C17,P408,Personal Care,227.66,5,2025-01-08 03:25:32.594818,44,No,Mobile Wallet,21.46,894.02
T106207,S42,C51,P16,Snacks,106.46,6,2023-10-13 10:31:31.871814,71,Yes,Credit Card,25.73,474.41
T106208,S2,C201,P879,Snacks,246.03,10,2023-09-28 04:33:29.912096,44,No,Debit Card,23.87,1873.03
T106209,S46,C338,P462,Personal Care,294.37,4,2024-12-03 11:57:30.836518,25,Yes,Credit Card,15.42,995.91
T106210,S39,C209,P859,Beverages,309.41,6,2025-05-30 07:03:54.681904,45,No,Cash,22.85,1432.26
T106211,S48,C271,P941,Clothing,310.2,9,2024-07-25 14:59:22.549823,46,No,Credit Card,3.86,2684.04
T106212,S29,C469,P358,Electronics,443.66,9,2024-02-06 17:24:31.677311,42,No,Debit Card,28.38,2859.74
T106213,S42,C379,P567,Beverages,453.24,3,2024-11-16 04:04:06.452227,72,No,UPI,16.67,1133.05
T106214,S14,C481,P481,Snacks,119.34,5,2025-05-12 17:12:39.769829,53,Yes,UPI,24.59,449.97
T106215,S20,C84,P841,Beverages,116.9,6,2025-09-08 04:28:01.287458,31,Yes,Mobile Wallet,12.41,614.36
T106216,S44,C189,P297,Beverages,337.28,5,2024-07-25 08:40:45.455133,67,Yes,Mobile Wallet,19.63,1355.36
T106217,S44,C226,P52,Household,235.96,8,2023-12-19 02:26:58.919750,36,No,Credit Card,13.68,1629.45
T106218,S49,C317,P553,Grocery,427.73,4,2024-10-17 06:55:55.260840,23,Yes,Credit Card,23.65,1306.29
T106219,S47,C218,P524,Personal Care,450.13,2,2024-12-20 07:31:51.725111,25,No,Mobile Wallet,0.21,898.37
T106220,S23,C419,P189,Electronics,369.85,2,2024-04-30 01:23:23.000459,64,Yes,Cash,13.09,642.87
T106221,S33,C319,P980,Electronics,97.76,1,2025-07-31 11:33:40.452399,49,No,Cash,10.45,87.54
